review_text,rating,scrape_date,review_date,category,word_count
"The girl went in and asked for 500, but gave the counter 1000. After waiting for ages, she said, ""No, she gave me 500."" She didn't even apologize and gave me a dirty look. A long-haired staff member kept telling people to stand on the stairs—even after confirming it was safe to stand on the stairs, this happened!",1,1/2/2026,6/6/2025,Service & Staff,58
"The girl went in and asked for 500, but gave the counter 1000. After waiting for ages, she said, ""No, she gave me 500."" She didn't even apologize and gave me a dirty look. A long-haired staff member kept telling people to stand on the stairs—even after confirming it was safe to stand on the stairs, this happened!",1,1/2/2026,6/6/2025,Facilities & Safety,58
"The venue is nice, but sometimes there are quite a few empty seats, especially in the early morning or on weekdays. If there are any public boxes available, you can upgrade to an hour's seat for a small fee, which I think would be a better experience.",5,1/2/2026,12/3/2025,Crowd & Atmosphere,47
"June 9th, BASSHEART ft. TYNAN Arrived downstairs at 10:20 PM. There was security at the entrance, and the speakers allowed me to hear the performance. I waited in line for about half an …",5,1/2/2026,1/2/2025,Music & DJ,34
"June 9th, BASSHEART ft. TYNAN Arrived downstairs at 10:20 PM. There was security at the entrance, and the speakers allowed me to hear the performance. I waited in line for about half an …",5,1/2/2026,1/2/2025,Crowd & Atmosphere,34
"June 9th, BASSHEART ft. TYNAN Arrived downstairs at 10:20 PM. There was security at the entrance, and the speakers allowed me to hear the performance. I waited in line for about half an …",5,1/2/2026,1/2/2025,Service & Staff,34
"I think it's great for just enjoying the music! Ticket prices vary depending on the time of day, so if you want to save money, I recommend going early. 🥂𓈒𓏸︎︎︎︎ …",3,1/2/2026,1/2/2025,Music & DJ,31
"I think it's great for just enjoying the music! Ticket prices vary depending on the time of day, so if you want to save money, I recommend going early. 🥂𓈒𓏸︎︎︎︎ …",3,1/2/2026,1/2/2025,Service & Staff,31
"I think it's great for just enjoying the music! Ticket prices vary depending on the time of day, so if you want to save money, I recommend going early. 🥂𓈒𓏸︎︎︎︎ …",3,1/2/2026,1/2/2025,Price & Entry,31
My favorite nightclub in Taipei! Omni has accompanied countless nights with exquisite entertainment environment and led the electronic music trend. Hundreds of DJs and international music are all vivid in the diversity of the night under the super sound and lighting design! Recommended nightclub!,5,1/2/2026,1/2/2025,Music & DJ,44
My favorite nightclub in Taipei! Omni has accompanied countless nights with exquisite entertainment environment and led the electronic music trend. Hundreds of DJs and international music are all vivid in the diversity of the night under the super sound and lighting design! Recommended nightclub!,5,1/2/2026,1/2/2025,Facilities & Safety,44
"My belongings were lost in the private room. When I inquired on the official website and Instagram, they just read my messages and gave random replies. They didn't seem willing to help. They only responded actively when I booked the private room, which left a very bad impression.",1,1/2/2026,12/3/2025,Service & Staff,48
"My belongings were lost in the private room. When I inquired on the official website and Instagram, they just read my messages and gave random replies. They didn't seem willing to help. They only responded actively when I booked the private room, which left a very bad impression.",1,1/2/2026,12/3/2025,Facilities & Safety,48
"April 27, 2023. Smoking is allowed indoors, and cigarettes are available for purchase. There were quite a few foreigners. Personally, I thought the DJ, the dancers who …",5,1/2/2026,1/3/2024,Music & DJ,28
"April 27, 2023. Smoking is allowed indoors, and cigarettes are available for purchase. There were quite a few foreigners. Personally, I thought the DJ, the dancers who …",5,1/2/2026,1/3/2024,Service & Staff,28
"April 27, 2023. Smoking is allowed indoors, and cigarettes are available for purchase. There were quite a few foreigners. Personally, I thought the DJ, the dancers who …",5,1/2/2026,1/3/2024,Facilities & Safety,28
"The lighting was great, and the drinks were delicious.  Unfortunately, the sound system wasn't very good. There were only two large …",4,1/2/2026,9/4/2025,Music & DJ,22
"The lighting was great, and the drinks were delicious.  Unfortunately, the sound system wasn't very good. There were only two large …",4,1/2/2026,9/4/2025,Drinks & Alcohol,22
"My friends thought the place was okay, and the show was okay too. There was a DJ playing music, and there was a stage on the first floor where you could dance or move around. I went down there with friends, but it was crowded, and since I …",4,1/2/2026,1/2/2025,Music & DJ,49
"My friends thought the place was okay, and the show was okay too. There was a DJ playing music, and there was a stage on the first floor where you could dance or move around. I went down there with friends, but it was crowded, and since I …",4,1/2/2026,1/2/2025,Crowd & Atmosphere,49
"My friends thought the place was okay, and the show was okay too. There was a DJ playing music, and there was a stage on the first floor where you could dance or move around. I went down there with friends, but it was crowded, and since I …",4,1/2/2026,1/2/2025,Facilities & Safety,49
✨The electronic music is amazing! I didn't want to go home!✨  My first nightclub experience was this place! …,4,1/2/2026,1/3/2024,Music & DJ,19
✨The electronic music is amazing! I didn't want to go home!✨  My first nightclub experience was this place! …,4,1/2/2026,1/3/2024,Facilities & Safety,19
"The club seemed well-managed. They maintained good hygiene, and I could see staff members frequently checking on the area. They even offered complimentary drinks at the cocktail bar in the center, showing their friendliness. …",4,1/2/2026,1/2/2025,Drinks & Alcohol,35
"The club seemed well-managed. They maintained good hygiene, and I could see staff members frequently checking on the area. They even offered complimentary drinks at the cocktail bar in the center, showing their friendliness. …",4,1/2/2026,1/2/2025,Service & Staff,35
"The receptionist at the entrance is terrible. It's the first time for a customer to visit a Taiwanese nightclub, so they inevitably don't know the entry process. The receptionist is very impatient and rolls his eyes at the customer. He keeps rolling his eyes until his eyes cramp. If you like being rolled your eyes, come here.",1,1/2/2026,9/4/2025,Service & Staff,57
"The receptionist at the entrance is terrible. It's the first time for a customer to visit a Taiwanese nightclub, so they inevitably don't know the entry process. The receptionist is very impatient and rolls his eyes at the customer. He keeps rolling his eyes until his eyes cramp. If you like being rolled your eyes, come here.",1,1/2/2026,9/4/2025,Price & Entry,57
The atmosphere is good. The service is good. The table service will also lead to dancing.,4,1/2/2026,8/5/2025,Crowd & Atmosphere,16
The atmosphere is good. The service is good. The table service will also lead to dancing.,4,1/2/2026,8/5/2025,Service & Staff,16
"The hardware was pretty good, but the alcohol they provided was really bad. I couldn't swallow it at all, so I ordered several bottles of whiskey and champagne!",4,1/2/2026,1/3/2023,Drinks & Alcohol,28
"The hardware was pretty good, but the alcohol they provided was really bad. I couldn't swallow it at all, so I ordered several bottles of whiskey and champagne!",4,1/2/2026,1/3/2023,Service & Staff,28
🌟My first time at Omni!✨ I celebrated Christmas there!🎄 Call me Christmas Fairy!🧚🏻‍♀️ …,5,1/2/2026,1/3/2023,Crowd & Atmosphere,14
"The dress code is very strict. Slippers and shorts are fine, but even Crocs with long pants are still not allowed. I guess plastic shoes will probably be prohibited as well. Be careful if you want to come here, because unless you have spare shoes, who would sell cloth shoes in the middle of the night?",1,1/2/2026,8/5/2025,Service & Staff,56
"A must-visit place every month! Omni Nightclub is the brightest and most fun place in Taipei at night! 🌟 The staff are attentive and dedicated. They regularly host special events and sometimes even invite my favorite international DJs, so I …",5,1/2/2026,1/3/2024,Music & DJ,41
"A must-visit place every month! Omni Nightclub is the brightest and most fun place in Taipei at night! 🌟 The staff are attentive and dedicated. They regularly host special events and sometimes even invite my favorite international DJs, so I …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,41
"A must-visit place every month! Omni Nightclub is the brightest and most fun place in Taipei at night! 🌟 The staff are attentive and dedicated. They regularly host special events and sometimes even invite my favorite international DJs, so I …",5,1/2/2026,1/3/2024,Service & Staff,41
"A must-visit place every month! Omni Nightclub is the brightest and most fun place in Taipei at night! 🌟 The staff are attentive and dedicated. They regularly host special events and sometimes even invite my favorite international DJs, so I …",5,1/2/2026,1/3/2024,Facilities & Safety,41
"It's a pretty good nightclub, and the overall event is quite worth it! The stage lighting and sound effects are great, quite creative!",4,1/2/2026,1/3/2024,Music & DJ,23
"It's a pretty good nightclub, and the overall event is quite worth it! The stage lighting and sound effects are great, quite creative!",4,1/2/2026,1/3/2024,Service & Staff,23
"It's a pretty good nightclub, and the overall event is quite worth it! The stage lighting and sound effects are great, quite creative!",4,1/2/2026,1/3/2024,Price & Entry,23
"Personally, I thought the drinks were quite good.  Since it was a K-POP night, all the Korean soju cocktails were well-made. The …",5,1/2/2026,1/3/2024,Music & DJ,23
"Personally, I thought the drinks were quite good.  Since it was a K-POP night, all the Korean soju cocktails were well-made. The …",5,1/2/2026,1/3/2024,Drinks & Alcohol,23
Everyone ordered their favorite cocktails.  We all chatted and enjoyed the nightlife atmosphere. It was truly a relaxing and relaxing experience.,5,1/2/2026,10/4/2025,Drinks & Alcohol,21
Everyone ordered their favorite cocktails.  We all chatted and enjoyed the nightlife atmosphere. It was truly a relaxing and relaxing experience.,5,1/2/2026,10/4/2025,Crowd & Atmosphere,21
"I visited here during my training in Taiwan. I went with my boss and three friends, and it was the hottest, craziest, most ecstatic night ever. …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,27
"Having frequented so many nightclubs, this was the first time I'd encountered someone like Ivory, who introduced herself as a party secretary or PR professional, to explain the bartending and omni-style atmosphere and pricing. I thought it …",5,1/2/2026,1/3/2024,Drinks & Alcohol,38
"Having frequented so many nightclubs, this was the first time I'd encountered someone like Ivory, who introduced herself as a party secretary or PR professional, to explain the bartending and omni-style atmosphere and pricing. I thought it …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,38
"Having frequented so many nightclubs, this was the first time I'd encountered someone like Ivory, who introduced herself as a party secretary or PR professional, to explain the bartending and omni-style atmosphere and pricing. I thought it …",5,1/2/2026,1/3/2024,Service & Staff,38
"This is one of Taipei's most upscale nightclubs, with relatively high prices, so the customers are more experienced people, with fewer students or recent graduates.",5,1/2/2026,1/3/2022,Crowd & Atmosphere,25
"This is one of Taipei's most upscale nightclubs, with relatively high prices, so the customers are more experienced people, with fewer students or recent graduates.",5,1/2/2026,1/3/2022,Service & Staff,25
"This is one of Taipei's most upscale nightclubs, with relatively high prices, so the customers are more experienced people, with fewer students or recent graduates.",5,1/2/2026,1/3/2022,Price & Entry,25
"2017 One of the famous nightclubs in Taipei, formerly known as Luxy, sometimes cooperates with the top 100 DJs in Europe and America, and holds many activities. It is not bad👍, and there are many celebrity artists, players and foreign …",4,1/2/2026,1/4/2020,Music & DJ,41
"2017 One of the famous nightclubs in Taipei, formerly known as Luxy, sometimes cooperates with the top 100 DJs in Europe and America, and holds many activities. It is not bad👍, and there are many celebrity artists, players and foreign …",4,1/2/2026,1/4/2020,Facilities & Safety,41
"Yeah. For various reasons, I went on an adventure with a friend (?)  It was truly my first time at a place like this 😂 …",3,1/2/2026,1/3/2024,Facilities & Safety,26
Google Store Name: Omni Nightclub Satisfaction Rating: 🌟🌟🌟🌟🌟 Opening Hours: Wednesday to Sunday 22:30-04:00 …,5,1/2/2026,1/3/2023,Facilities & Safety,15
Good club with good music and the atmosphere was also good. if one is there to hang out and drink with friends. However one must reserve a table or a seat in advance if one wants to sit down which was a bit annoying. Apart from that Omni is …,4,1/2/2026,1/3/2024,Music & DJ,50
Good club with good music and the atmosphere was also good. if one is there to hang out and drink with friends. However one must reserve a table or a seat in advance if one wants to sit down which was a bit annoying. Apart from that Omni is …,4,1/2/2026,1/3/2024,Drinks & Alcohol,50
Good club with good music and the atmosphere was also good. if one is there to hang out and drink with friends. However one must reserve a table or a seat in advance if one wants to sit down which was a bit annoying. Apart from that Omni is …,4,1/2/2026,1/3/2024,Crowd & Atmosphere,50
"Not bad, you can try it out. The activities are very textured.",4,1/2/2026,1/2/2025,Facilities & Safety,12
"The facilities and lighting effects here are amazing, giving it a real international nightclub feel. The atmosphere is fantastic 👍, and top 100 DJs often come here to play. The drinks are also top-notch! …",5,1/2/2026,1/3/2023,Music & DJ,35
"The facilities and lighting effects here are amazing, giving it a real international nightclub feel. The atmosphere is fantastic 👍, and top 100 DJs often come here to play. The drinks are also top-notch! …",5,1/2/2026,1/3/2023,Drinks & Alcohol,35
"The facilities and lighting effects here are amazing, giving it a real international nightclub feel. The atmosphere is fantastic 👍, and top 100 DJs often come here to play. The drinks are also top-notch! …",5,1/2/2026,1/3/2023,Crowd & Atmosphere,35
"The facilities and lighting effects here are amazing, giving it a real international nightclub feel. The atmosphere is fantastic 👍, and top 100 DJs often come here to play. The drinks are also top-notch! …",5,1/2/2026,1/3/2023,Facilities & Safety,35
"I had a very unpleasant experience. I unexpectedly received four free drink tickets. The first one I used was a vodka shot, but the ticket taker didn't show up. I quickly exchanged three more tickets for orange juice and a mojito. The …",1,1/2/2026,1/3/2024,Drinks & Alcohol,43
"I had a very unpleasant experience. I unexpectedly received four free drink tickets. The first one I used was a vodka shot, but the ticket taker didn't show up. I quickly exchanged three more tickets for orange juice and a mojito. The …",1,1/2/2026,1/3/2024,Crowd & Atmosphere,43
"I had a very unpleasant experience. I unexpectedly received four free drink tickets. The first one I used was a vodka shot, but the ticket taker didn't show up. I quickly exchanged three more tickets for orange juice and a mojito. The …",1,1/2/2026,1/3/2024,Price & Entry,43
"It's TS Golden Hits Night and the ad claims it's broadcast all night long. I queued for 2 hours, listened for 30 minutes and wanted to leave. Why is it that they keep playing other pop music... Then why not call it TS Night... It feels bad.",1,1/2/2026,1/2/2025,Music & DJ,47
"The music and atmosphere are great, and the hardware is top-notch!",5,1/2/2026,8/5/2025,Music & DJ,11
"The music and atmosphere are great, and the hardware is top-notch!",5,1/2/2026,8/5/2025,Crowd & Atmosphere,11
"95% of the seating is at tables, with very little space to dance and hardly any people dancing. It's a good place for people who enjoy listening to music and drinking. The staff are very friendly. …",3,1/2/2026,6/6/2025,Music & DJ,37
"95% of the seating is at tables, with very little space to dance and hardly any people dancing. It's a good place for people who enjoy listening to music and drinking. The staff are very friendly. …",3,1/2/2026,6/6/2025,Drinks & Alcohol,37
"95% of the seating is at tables, with very little space to dance and hardly any people dancing. It's a good place for people who enjoy listening to music and drinking. The staff are very friendly. …",3,1/2/2026,6/6/2025,Crowd & Atmosphere,37
"95% of the seating is at tables, with very little space to dance and hardly any people dancing. It's a good place for people who enjoy listening to music and drinking. The staff are very friendly. …",3,1/2/2026,6/6/2025,Service & Staff,37
"95% of the seating is at tables, with very little space to dance and hardly any people dancing. It's a good place for people who enjoy listening to music and drinking. The staff are very friendly. …",3,1/2/2026,6/6/2025,Facilities & Safety,37
I went to the Chinese Night especially for Run Shao. The promotional poster was super big and right in the center. I ended up standing in the front row for 2 hours just for Run Shao. He left after singing for less than 2 minutes... …,1,1/2/2026,1/2/2025,Service & Staff,46
"It was a really fun night. It's the most exciting nightclub in Taipei. You can come here often. I really like the music, the atmosphere and the environment.",5,1/2/2026,1/3/2024,Music & DJ,28
"It was a really fun night. It's the most exciting nightclub in Taipei. You can come here often. I really like the music, the atmosphere and the environment.",5,1/2/2026,1/3/2024,Crowd & Atmosphere,28
"The sound quality, lighting, and video are all amazing!  Large LCD panels cover the entire dance hall, and when the lights, laser beams, and smoke come in from the ceiling, you get the feeling of exhilaration, as if you're enjoying some kind of attraction.",5,1/2/2026,1/4/2020,Music & DJ,44
"The sound quality, lighting, and video are all amazing!  Large LCD panels cover the entire dance hall, and when the lights, laser beams, and smoke come in from the ceiling, you get the feeling of exhilaration, as if you're enjoying some kind of attraction.",5,1/2/2026,1/4/2020,Crowd & Atmosphere,44
"The sound quality, lighting, and video are all amazing!  Large LCD panels cover the entire dance hall, and when the lights, laser beams, and smoke come in from the ceiling, you get the feeling of exhilaration, as if you're enjoying some kind of attraction.",5,1/2/2026,1/4/2020,Price & Entry,44
"The sound quality, lighting, and video are all amazing!  Large LCD panels cover the entire dance hall, and when the lights, laser beams, and smoke come in from the ceiling, you get the feeling of exhilaration, as if you're enjoying some kind of attraction.",5,1/2/2026,1/4/2020,Facilities & Safety,44
This nightclub is pretty cool. Many customers specifically ask us to decorate it. We have come here several times to decorate it. The on-site staff cooperated well. 👍 …,5,1/2/2026,1/3/2023,Service & Staff,29
OMNI is the most fun nightclub in Taipei. 🌟 My international friends often make a point of visiting OMNI. The staff is incredibly attentive and considerate. OMNI frequently invites top …,5,1/2/2026,1/3/2024,Crowd & Atmosphere,31
OMNI is the most fun nightclub in Taipei. 🌟 My international friends often make a point of visiting OMNI. The staff is incredibly attentive and considerate. OMNI frequently invites top …,5,1/2/2026,1/3/2024,Service & Staff,31
"Taipei's No. 1 nightclub, with a large dance floor, many private rooms, and great lighting design. The control on the second floor is 100 points. If you have a chance, you must go up to the VVIP space on the second floor. The …",5,1/2/2026,1/3/2022,Crowd & Atmosphere,44
"Taipei's No. 1 nightclub, with a large dance floor, many private rooms, and great lighting design. The control on the second floor is 100 points. If you have a chance, you must go up to the VVIP space on the second floor. The …",5,1/2/2026,1/3/2022,Service & Staff,44
"Taipei's No. 1 nightclub, with a large dance floor, many private rooms, and great lighting design. The control on the second floor is 100 points. If you have a chance, you must go up to the VVIP space on the second floor. The …",5,1/2/2026,1/3/2022,Facilities & Safety,44
Entrance fee: NT$400. Unlimited cocktails. Not crowded on weekdays.,5,1/2/2026,11/3/2025,Drinks & Alcohol,9
Entrance fee: NT$400. Unlimited cocktails. Not crowded on weekdays.,5,1/2/2026,11/3/2025,Crowd & Atmosphere,9
"On a Friday night with no events, people started arriving around midnight, and the dance floor was the same; there weren't many dancers, and a bunch of people just sat on the side drinking without actually dancing, which was super boring; …",3,1/2/2026,1/4/2020,Drinks & Alcohol,42
"On a Friday night with no events, people started arriving around midnight, and the dance floor was the same; there weren't many dancers, and a bunch of people just sat on the side drinking without actually dancing, which was super boring; …",3,1/2/2026,1/4/2020,Crowd & Atmosphere,42
"On a Friday night with no events, people started arriving around midnight, and the dance floor was the same; there weren't many dancers, and a bunch of people just sat on the side drinking without actually dancing, which was super boring; …",3,1/2/2026,1/4/2020,Facilities & Safety,42
The atmosphere was super fun and amazing! Highly recommend it!,5,1/2/2026,12/3/2025,Crowd & Atmosphere,10
"Great club. I went on a Sunday, so it wasn't that busy. The DJs were great. Overall, the club made a great impression.",5,1/2/2026,1/2/2025,Music & DJ,23
"Great club. I went on a Sunday, so it wasn't that busy. The DJs were great. Overall, the club made a great impression.",5,1/2/2026,1/2/2025,Crowd & Atmosphere,23
"Great club. I went on a Sunday, so it wasn't that busy. The DJs were great. Overall, the club made a great impression.",5,1/2/2026,1/2/2025,Service & Staff,23
The lighting was good and the atmosphere was great. The DJs were all very nice and we took a lot of photos together. Hahaha. The guy at the bar next to the toilet was very friendly. He could chat with me in English and was very good. I will definitely come back.,5,1/2/2026,1/3/2024,Music & DJ,52
The lighting was good and the atmosphere was great. The DJs were all very nice and we took a lot of photos together. Hahaha. The guy at the bar next to the toilet was very friendly. He could chat with me in English and was very good. I will definitely come back.,5,1/2/2026,1/3/2024,Drinks & Alcohol,52
The lighting was good and the atmosphere was great. The DJs were all very nice and we took a lot of photos together. Hahaha. The guy at the bar next to the toilet was very friendly. He could chat with me in English and was very good. I will definitely come back.,5,1/2/2026,1/3/2024,Crowd & Atmosphere,52
The lighting was good and the atmosphere was great. The DJs were all very nice and we took a lot of photos together. Hahaha. The guy at the bar next to the toilet was very friendly. He could chat with me in English and was very good. I will definitely come back.,5,1/2/2026,1/3/2024,Service & Staff,52
The lighting was good and the atmosphere was great. The DJs were all very nice and we took a lot of photos together. Hahaha. The guy at the bar next to the toilet was very friendly. He could chat with me in English and was very good. I will definitely come back.,5,1/2/2026,1/3/2024,Facilities & Safety,52
"The PR person, Xiaoxiao, was very enthusiastic! The waiter, Taco, was very attentive, and his constant smile was very encouraging! Overall, it was a very grand and upscale nightclub!",5,1/2/2026,1/3/2024,Service & Staff,29
"The PR person, Xiaoxiao, was very enthusiastic! The waiter, Taco, was very attentive, and his constant smile was very encouraging! Overall, it was a very grand and upscale nightclub!",5,1/2/2026,1/3/2024,Facilities & Safety,29
"Even though it was Friday, it was empty until 12 o'clock.",3,1/2/2026,9/4/2025,Crowd & Atmosphere,11
"There was a sign prohibiting shorts, but I was able to enter wearing shorts! I got three drink tickets!",3,1/2/2026,1/2/2025,Drinks & Alcohol,19
"There was a sign prohibiting shorts, but I was able to enter wearing shorts! I got three drink tickets!",3,1/2/2026,1/2/2025,Service & Staff,19
"There was a sign prohibiting shorts, but I was able to enter wearing shorts! I got three drink tickets!",3,1/2/2026,1/2/2025,Price & Entry,19
"A very unfriendly place, I've never been there. It's much worse than the nightclubs in Xinyi District. What a pity 😆😪😬; For 20 or 30 years, it's the only nightclub in Taiwan that never lets me in. Hehehehe…………🖕🖕🖕🖕🖕 …",1,1/2/2026,1/4/2019,Service & Staff,39
"A very unfriendly place, I've never been there. It's much worse than the nightclubs in Xinyi District. What a pity 😆😪😬; For 20 or 30 years, it's the only nightclub in Taiwan that never lets me in. Hehehehe…………🖕🖕🖕🖕🖕 …",1,1/2/2026,1/4/2019,Facilities & Safety,39
"The bar area is awesome after the renovation! Jason, the bartender, is very professional and his bartending skills are amazing 👍 Xiaoju is also very nice and talkative. It's worth going to them for a drink 🍺 …",5,1/2/2026,1/3/2023,Drinks & Alcohol,38
"The bar area is awesome after the renovation! Jason, the bartender, is very professional and his bartending skills are amazing 👍 Xiaoju is also very nice and talkative. It's worth going to them for a drink 🍺 …",5,1/2/2026,1/3/2023,Service & Staff,38
"The bar area is awesome after the renovation! Jason, the bartender, is very professional and his bartending skills are amazing 👍 Xiaoju is also very nice and talkative. It's worth going to them for a drink 🍺 …",5,1/2/2026,1/3/2023,Price & Entry,38
"I've been to so many places, but I still think OMNI is the most fun! Plus, electronic music requires great hardware to be truly exciting. Otherwise, it's just boring. So, OMNI is definitely better in that department. And the people I've met are generally pretty good too.",5,1/2/2026,1/4/2020,Music & DJ,47
"I've been to so many places, but I still think OMNI is the most fun! Plus, electronic music requires great hardware to be truly exciting. Otherwise, it's just boring. So, OMNI is definitely better in that department. And the people I've met are generally pretty good too.",5,1/2/2026,1/4/2020,Crowd & Atmosphere,47
"I've been to so many places, but I still think OMNI is the most fun! Plus, electronic music requires great hardware to be truly exciting. Otherwise, it's just boring. So, OMNI is definitely better in that department. And the people I've met are generally pretty good too.",5,1/2/2026,1/4/2020,Service & Staff,47
"I've been to so many places, but I still think OMNI is the most fun! Plus, electronic music requires great hardware to be truly exciting. Otherwise, it's just boring. So, OMNI is definitely better in that department. And the people I've met are generally pretty good too.",5,1/2/2026,1/4/2020,Facilities & Safety,47
"Maybe because it was Saturday, there were so many people that there was no room to stand. If you get your ticket and get your eight-stamped stamp, you can have up to …",2,1/2/2026,1/3/2021,Crowd & Atmosphere,33
"Maybe because it was Saturday, there were so many people that there was no room to stand. If you get your ticket and get your eight-stamped stamp, you can have up to …",2,1/2/2026,1/3/2021,Price & Entry,33
"The staff and atmosphere at the Omni are amazing! Don't put pressure on employees, otherwise it will be like a wave, a vicious cycle. Maintaining world peace is everyone's responsibility. Love&Peace",5,1/2/2026,6/6/2025,Crowd & Atmosphere,31
"The staff and atmosphere at the Omni are amazing! Don't put pressure on employees, otherwise it will be like a wave, a vicious cycle. Maintaining world peace is everyone's responsibility. Love&Peace",5,1/2/2026,6/6/2025,Service & Staff,31
"The staff and atmosphere at the Omni are amazing! Don't put pressure on employees, otherwise it will be like a wave, a vicious cycle. Maintaining world peace is everyone's responsibility. Love&Peace",5,1/2/2026,6/6/2025,Facilities & Safety,31
"The music was great but very loud, there was a lot of smoke, and it was crowded.",3,1/2/2026,1/3/2024,Music & DJ,17
"The music was great but very loud, there was a lot of smoke, and it was crowded.",3,1/2/2026,1/3/2024,Crowd & Atmosphere,17
"Newly opened, the dance floor area in the middle has become another bar",4,1/2/2026,1/3/2022,Drinks & Alcohol,13
"Newly opened, the dance floor area in the middle has become another bar",4,1/2/2026,1/3/2022,Crowd & Atmosphere,13
"It was my first time attending a white party, it was fun! The food was especially delicious 😋 …",4,1/2/2026,1/3/2023,Crowd & Atmosphere,19
"The atmosphere is very nice, the prices are 300 at the entrance and you can drink whatever you want after that, but when we went on a Sunday night there were about 10 people, I recommend you go during busier times.",3,1/2/2026,2/6/2025,Drinks & Alcohol,41
"The atmosphere is very nice, the prices are 300 at the entrance and you can drink whatever you want after that, but when we went on a Sunday night there were about 10 people, I recommend you go during busier times.",3,1/2/2026,2/6/2025,Crowd & Atmosphere,41
"The atmosphere is very nice, the prices are 300 at the entrance and you can drink whatever you want after that, but when we went on a Sunday night there were about 10 people, I recommend you go during busier times.",3,1/2/2026,2/6/2025,Service & Staff,41
"The atmosphere is very nice, the prices are 300 at the entrance and you can drink whatever you want after that, but when we went on a Sunday night there were about 10 people, I recommend you go during busier times.",3,1/2/2026,2/6/2025,Price & Entry,41
The handsome guy at the bar was very nice and invited us to drink!,5,1/2/2026,1/2/2025,Drinks & Alcohol,14
"Memories of my youth. Walking the streets, my thoughts drift back to 10 years ago. This is a tribute to my youthful, frivolous self, who couldn't get tired even after high school.",5,1/2/2026,1/3/2024,Facilities & Safety,32
"Great environment, great atmosphere, excellent lighting effects, and professional service.",5,1/2/2026,1/3/2024,Crowd & Atmosphere,10
"Great environment, great atmosphere, excellent lighting effects, and professional service.",5,1/2/2026,1/3/2024,Service & Staff,10
"It's not much different from Ageha in Shinkiba.   The selection of alcoholic drinks is limited, but I think it's a popular club spot in 2018!",5,1/2/2026,1/4/2019,Music & DJ,25
"It's not much different from Ageha in Shinkiba.   The selection of alcoholic drinks is limited, but I think it's a popular club spot in 2018!",5,1/2/2026,1/4/2019,Drinks & Alcohol,25
"The service was very good in all aspects except the DJ yesterday was not working. Even the 500 yuan one came out. Don't make a fuss, it will ruin it sooner or later.",5,1/2/2026,5/7/2025,Music & DJ,33
"The service was very good in all aspects except the DJ yesterday was not working. Even the 500 yuan one came out. Don't make a fuss, it will ruin it sooner or later.",5,1/2/2026,5/7/2025,Service & Staff,33
Very lively 🤣🤣 The advantage of the night is to go 🌃 and have fun 😂😂 …,5,1/2/2026,1/3/2024,Crowd & Atmosphere,17
"Admission until 12:00 was $1000 for 4 Dream Tickets, but if you add LINE in advance you might get a discount. The atmosphere was luxurious and the crowd was great! I think anyone could enjoy …",5,1/2/2026,1/2/2025,Crowd & Atmosphere,36
"Admission until 12:00 was $1000 for 4 Dream Tickets, but if you add LINE in advance you might get a discount. The atmosphere was luxurious and the crowd was great! I think anyone could enjoy …",5,1/2/2026,1/2/2025,Price & Entry,36
Actually it's not bad. The PR is just average and not too far north. There are just a lot of social people and the dance floor is small.,3,1/2/2026,1/2/2025,Crowd & Atmosphere,28
Actually it's not bad. The PR is just average and not too far north. There are just a lot of social people and the dance floor is small.,3,1/2/2026,1/2/2025,Service & Staff,28
Actually it's not bad. The PR is just average and not too far north. There are just a lot of social people and the dance floor is small.,3,1/2/2026,1/2/2025,Facilities & Safety,28
"Don't assume fans will buy into this kind of marketing. The music featured Taylor Swift, but the electronic music playlist was shuffled around. The quality was so poor, was it just to appease the fans? Fans left in droves. It was absolutely …",1,1/2/2026,1/2/2025,Music & DJ,43
"It was supposed to be a full six hours of Taylor Swift's night, but the third DJ started playing a bunch of Rihanna, I Generation, Miley Cyrus, Avril Lavigne, and even Frozen, let it go? …",1,1/2/2026,1/2/2025,Music & DJ,36
"I came to Omni today with my friend who was heartbroken. The bartender, Xiao Xue, was very enthusiastic and interacted with us. It was very touching. The drinks were also great!",5,1/2/2026,1/3/2023,Drinks & Alcohol,31
"I came to Omni today with my friend who was heartbroken. The bartender, Xiao Xue, was very enthusiastic and interacted with us. It was very touching. The drinks were also great!",5,1/2/2026,1/3/2023,Facilities & Safety,31
"My night at OMNI Nightclub was an incredibly exciting experience. Although there weren't any top 100 DJs performing that night, the music was still thrilling. The DJs' choices of genres were perfect, and their rhythm and mixing skills were …",5,1/2/2026,1/3/2024,Music & DJ,40
"My night at OMNI Nightclub was an incredibly exciting experience. Although there weren't any top 100 DJs performing that night, the music was still thrilling. The DJs' choices of genres were perfect, and their rhythm and mixing skills were …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,40
"OMNI NIGHTCLUB left a very strong impression on me. First, the drinks were of excellent quality, and the carefully crafted beverages added a lot of enjoyment to the entire evening. The lighting created a rhythmic atmosphere, injecting …",5,1/2/2026,1/3/2024,Drinks & Alcohol,38
