review_text,rating,scrape_date,review_date,category,word_count
Great value for money. Be careful not to drink too much!,5,1/2/2026,11/3/2025,Drinks & Alcohol,11
Great value for money. Be careful not to drink too much!,5,1/2/2026,11/3/2025,Price & Entry,11
Great DJs and great system,5,1/2/2026,1/2/2025,Music & DJ,5
"The PR person is very nice, her name is Barbie, I highly recommend her, she is very friendly and smiley, and always answers every question. The best thing is that the DJ is here, and there will be foreign or famous DJs coming from time to time. Att for fun is the first choice nightclub.",5,1/2/2026,1/4/2019,Music & DJ,55
"The PR person is very nice, her name is Barbie, I highly recommend her, she is very friendly and smiley, and always answers every question. The best thing is that the DJ is here, and there will be foreign or famous DJs coming from time to time. Att for fun is the first choice nightclub.",5,1/2/2026,1/4/2019,Drinks & Alcohol,55
"The PR person is very nice, her name is Barbie, I highly recommend her, she is very friendly and smiley, and always answers every question. The best thing is that the DJ is here, and there will be foreign or famous DJs coming from time to time. Att for fun is the first choice nightclub.",5,1/2/2026,1/4/2019,Crowd & Atmosphere,55
"The PR person is very nice, her name is Barbie, I highly recommend her, she is very friendly and smiley, and always answers every question. The best thing is that the DJ is here, and there will be foreign or famous DJs coming from time to time. Att for fun is the first choice nightclub.",5,1/2/2026,1/4/2019,Service & Staff,55
"I usually come to nightclubs very often, but the service attitude of the waiter in the private room today, Chen Guanlun, really made me remember his name. The service attitude is so good and very attentive. 👍🏻👍🏻Recommended …",5,1/2/2026,1/3/2023,Service & Staff,38
"Great music, affordable and high-quality drinks! Most importantly, the receptionist at the entrance on the first floor is excellent, answering questions in detail. A great place to go at night!",5,1/2/2026,1/3/2022,Music & DJ,30
"Great music, affordable and high-quality drinks! Most importantly, the receptionist at the entrance on the first floor is excellent, answering questions in detail. A great place to go at night!",5,1/2/2026,1/3/2022,Drinks & Alcohol,30
"Great music, affordable and high-quality drinks! Most importantly, the receptionist at the entrance on the first floor is excellent, answering questions in detail. A great place to go at night!",5,1/2/2026,1/3/2022,Service & Staff,30
"Great music, affordable and high-quality drinks! Most importantly, the receptionist at the entrance on the first floor is excellent, answering questions in detail. A great place to go at night!",5,1/2/2026,1/3/2022,Facilities & Safety,30
"The most comprehensive nightclub in the entire Xinyi District, the sound system is really shocking, the drinks are free-flowing, the show girls are also great, and there are activities from time to time, suitable for every customer to visit!",5,1/2/2026,1/4/2019,Music & DJ,39
"The most comprehensive nightclub in the entire Xinyi District, the sound system is really shocking, the drinks are free-flowing, the show girls are also great, and there are activities from time to time, suitable for every customer to visit!",5,1/2/2026,1/4/2019,Drinks & Alcohol,39
"The most comprehensive nightclub in the entire Xinyi District, the sound system is really shocking, the drinks are free-flowing, the show girls are also great, and there are activities from time to time, suitable for every customer to visit!",5,1/2/2026,1/4/2019,Service & Staff,39
"The most comprehensive nightclub in the entire Xinyi District, the sound system is really shocking, the drinks are free-flowing, the show girls are also great, and there are activities from time to time, suitable for every customer to visit!",5,1/2/2026,1/4/2019,Price & Entry,39
"The most comprehensive nightclub in the entire Xinyi District, the sound system is really shocking, the drinks are free-flowing, the show girls are also great, and there are activities from time to time, suitable for every customer to visit!",5,1/2/2026,1/4/2019,Facilities & Safety,39
It's pretty fun.,5,1/2/2026,4/7/2025,Crowd & Atmosphere,3
It's pretty fun.,5,1/2/2026,4/7/2025,Service & Staff,3
The atmosphere was great and the music was awesome  Outfielder Allen had a great attitude …,5,1/2/2026,1/3/2023,Music & DJ,16
The atmosphere was great and the music was awesome  Outfielder Allen had a great attitude …,5,1/2/2026,1/3/2023,Crowd & Atmosphere,16
The atmosphere was great and the music was awesome  Outfielder Allen had a great attitude …,5,1/2/2026,1/3/2023,Service & Staff,16
"When booking a private room, remember to ask several PR staff members; each one has a different price, which I find quite strange.",5,1/2/2026,1/4/2020,Service & Staff,23
"When booking a private room, remember to ask several PR staff members; each one has a different price, which I find quite strange.",5,1/2/2026,1/4/2020,Price & Entry,23
"When booking a private room, remember to ask several PR staff members; each one has a different price, which I find quite strange.",5,1/2/2026,1/4/2020,Facilities & Safety,23
Hu Zi took good care of our private room. He was very considerate and the service was very thoughtful. You can book a private room with him. 5-star PR. Awesome!!!,5,1/2/2026,1/3/2023,Service & Staff,30
Wave is the most fun nightclub I’ve ever been to and it’s very high quality. The most recommended publicist is Xiaoan. He is very nice and friendly.,5,1/2/2026,1/3/2024,Crowd & Atmosphere,27
Wave is the most fun nightclub I’ve ever been to and it’s very high quality. The most recommended publicist is Xiaoan. He is very nice and friendly.,5,1/2/2026,1/3/2024,Service & Staff,27
"Yesterday's experience was terrible... But even in my downturn, I saw a dedicated waiter! I think his name was Guanlun?!",5,1/2/2026,1/3/2023,Service & Staff,20
"Wow, it's crazy. The DJ is great, and I made a lot of cool foreign friends. It's expensive, but it's great.",5,1/2/2026,1/3/2024,Music & DJ,21
"Wow, it's crazy. The DJ is great, and I made a lot of cool foreign friends. It's expensive, but it's great.",5,1/2/2026,1/3/2024,Price & Entry,21
"I accidentally lost my student ID last time, and the staff was very helpful in helping me find it back. >< Thank you wave",5,1/2/2026,1/3/2024,Service & Staff,24
"I accidentally lost my student ID last time, and the staff was very helpful in helping me find it back. >< Thank you wave",5,1/2/2026,1/3/2024,Facilities & Safety,24
"Wow, this is really a nightclub with a great value for money! Were all the staff carefully selected? They're all so handsome and good-looking!",5,1/2/2026,1/3/2021,Service & Staff,24
"Wow, this is really a nightclub with a great value for money! Were all the staff carefully selected? They're all so handsome and good-looking!",5,1/2/2026,1/3/2021,Price & Entry,24
"The PR was friendly and livened up the atmosphere. The drinks were delicious, the DJ was lively, and the MC was great at creating a good atmosphere. It was really fun and I will definitely visit again!!",5,1/2/2026,1/3/2021,Music & DJ,37
"The PR was friendly and livened up the atmosphere. The drinks were delicious, the DJ was lively, and the MC was great at creating a good atmosphere. It was really fun and I will definitely visit again!!",5,1/2/2026,1/3/2021,Drinks & Alcohol,37
"The PR was friendly and livened up the atmosphere. The drinks were delicious, the DJ was lively, and the MC was great at creating a good atmosphere. It was really fun and I will definitely visit again!!",5,1/2/2026,1/3/2021,Crowd & Atmosphere,37
"The PR was friendly and livened up the atmosphere. The drinks were delicious, the DJ was lively, and the MC was great at creating a good atmosphere. It was really fun and I will definitely visit again!!",5,1/2/2026,1/3/2021,Service & Staff,37
"The guys outside are handsome and the girls are beautiful, the security guards are very nice, the bartenders are friendly and the cocktails are delicious! I always love coming to Wave!",5,1/2/2026,1/3/2021,Drinks & Alcohol,31
"The guys outside are handsome and the girls are beautiful, the security guards are very nice, the bartenders are friendly and the cocktails are delicious! I always love coming to Wave!",5,1/2/2026,1/3/2021,Service & Staff,31
"The security guard, who wore glasses and was about 175cm tall, was very polite.  The atmosphere in the club was great; it had 40 nightclubs. …",5,1/2/2026,1/3/2023,Crowd & Atmosphere,26
"The security guard, who wore glasses and was about 175cm tall, was very polite.  The atmosphere in the club was great; it had 40 nightclubs. …",5,1/2/2026,1/3/2023,Service & Staff,26
The security guards were nice and polite while giving directions.  Every Wave Angel is so hot!,5,1/2/2026,1/3/2022,Crowd & Atmosphere,16
The security guards were nice and polite while giving directions.  Every Wave Angel is so hot!,5,1/2/2026,1/3/2022,Service & Staff,16
I like the variety of activities. The staff are very friendly and will explain the questions I ask clearly.,5,1/2/2026,1/3/2024,Service & Staff,19
I like the variety of activities. The staff are very friendly and will explain the questions I ask clearly.,5,1/2/2026,1/3/2024,Facilities & Safety,19
"The service from the waiter, Guan Lun, was excellent. I've never had such a great nightclub experience before. You absolutely must ask for him at Wave! 👍👍👍 …",5,1/2/2026,1/3/2023,Service & Staff,28
The security guards are very friendly and can help you if you have any questions.,5,1/2/2026,1/3/2024,Service & Staff,15
The atmosphere was super exciting. The service provided by Guanlun was superb. It was even nicer than the friend who went with me.,5,1/2/2026,1/3/2023,Crowd & Atmosphere,23
The atmosphere was super exciting. The service provided by Guanlun was superb. It was even nicer than the friend who went with me.,5,1/2/2026,1/3/2023,Service & Staff,23
The lighting is beautiful. The PR guy Su is handsome and nice. It makes me feel warm.,5,1/2/2026,1/3/2024,Service & Staff,17
The atmosphere was so lively! The reception desk on the first floor and at the check-in counter were so friendly. I'll definitely come back next time!,5,1/2/2026,1/3/2022,Crowd & Atmosphere,26
The atmosphere was so lively! The reception desk on the first floor and at the check-in counter were so friendly. I'll definitely come back next time!,5,1/2/2026,1/3/2022,Service & Staff,26
The atmosphere was so lively! The reception desk on the first floor and at the check-in counter were so friendly. I'll definitely come back next time!,5,1/2/2026,1/3/2022,Facilities & Safety,26
"First time trying it out. I was scared at first, but then I started having fun. I think the wine is pretty good.",5,1/2/2026,1/4/2020,Drinks & Alcohol,23
"First time trying it out. I was scared at first, but then I started having fun. I think the wine is pretty good.",5,1/2/2026,1/4/2020,Crowd & Atmosphere,23
"First time trying it out. I was scared at first, but then I started having fun. I think the wine is pretty good.",5,1/2/2026,1/4/2020,Service & Staff,23
"The receptionists were all very pretty, some of the security guards were quite handsome, and the service was excellent. The restroom attendants were also very friendly!",5,1/2/2026,1/3/2021,Service & Staff,26
"The receptionists were all very pretty, some of the security guards were quite handsome, and the service was excellent. The restroom attendants were also very friendly!",5,1/2/2026,1/3/2021,Facilities & Safety,26
"Was it 4 years ago? I spoke to her as she stood there quietly, then returned to the stage and started dancing. But then she pounced on me, started kissing me profusely, and put her hands in my pockets... An unforgettable memory.",5,1/2/2026,1/3/2021,Service & Staff,42
The service staff on the first floor are very polite! I would like to visit this store again next time,5,1/2/2026,1/3/2022,Service & Staff,20
"Dongdong is so beautiful, I feel dizzy. I drank all night and still couldn't get more drunk than looking at her.",5,1/2/2026,1/3/2024,Drinks & Alcohol,21
"Excellent, but it would be even better if there were a few days with some trap or hard style music.",5,1/2/2026,1/3/2021,Music & DJ,20
"Unlimited drinks, a lively atmosphere.  A fun place for young people to gather. …",5,1/2/2026,1/3/2021,Drinks & Alcohol,14
"Unlimited drinks, a lively atmosphere.  A fun place for young people to gather. …",5,1/2/2026,1/3/2021,Crowd & Atmosphere,14
"Unlimited drinks, a lively atmosphere.  A fun place for young people to gather. …",5,1/2/2026,1/3/2021,Facilities & Safety,14
"The atmosphere was great, the music was good, and the girls dancing were beautiful.",5,1/2/2026,1/3/2024,Music & DJ,14
"The atmosphere was great, the music was good, and the girls dancing were beautiful.",5,1/2/2026,1/3/2024,Crowd & Atmosphere,14
"Music, wine, atmosphere and environment are all good",5,1/2/2026,1/3/2023,Music & DJ,8
"Music, wine, atmosphere and environment are all good",5,1/2/2026,1/3/2023,Drinks & Alcohol,8
"Music, wine, atmosphere and environment are all good",5,1/2/2026,1/3/2023,Crowd & Atmosphere,8
"It was not bad for the first time, the queue was not long and the atmosphere inside was good👍 …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,20
"The receptionists' service attitude is completely proportional to their looks; they're all gorgeous! I always really want to linger there, but I'm always so nervous 😅😅 …",5,1/2/2026,1/3/2021,Service & Staff,27
"The songs are great, the wine is delicious, and the service is excellent.",5,1/2/2026,1/3/2024,Music & DJ,13
"The songs are great, the wine is delicious, and the service is excellent.",5,1/2/2026,1/3/2024,Drinks & Alcohol,13
"The songs are great, the wine is delicious, and the service is excellent.",5,1/2/2026,1/3/2024,Service & Staff,13
"The atmosphere is good, the music is great, and the waiter Yanlin has a great service attitude👍🏻👍🏻 …",5,1/2/2026,1/3/2024,Music & DJ,18
"The atmosphere is good, the music is great, and the waiter Yanlin has a great service attitude👍🏻👍🏻 …",5,1/2/2026,1/3/2024,Crowd & Atmosphere,18
"The atmosphere is good, the music is great, and the waiter Yanlin has a great service attitude👍🏻👍🏻 …",5,1/2/2026,1/3/2024,Service & Staff,18
The staff downstairs are very friendly and handsome! They're also very approachable!,5,1/2/2026,1/3/2022,Crowd & Atmosphere,12
The staff downstairs are very friendly and handsome! They're also very approachable!,5,1/2/2026,1/3/2022,Service & Staff,12
The staff downstairs are very friendly and handsome! They're also very approachable!,5,1/2/2026,1/3/2022,Facilities & Safety,12
"The space has been renovated and is much larger, but it's still a bit inconvenient without a private room.",5,1/2/2026,1/4/2020,Crowd & Atmosphere,19
"The space has been renovated and is much larger, but it's still a bit inconvenient without a private room.",5,1/2/2026,1/4/2020,Service & Staff,19
"The space has been renovated and is much larger, but it's still a bit inconvenient without a private room.",5,1/2/2026,1/4/2020,Facilities & Safety,19
International-level hardware environment plus program content! Taiwan nightlife indicator no.1,5,1/2/2026,1/3/2023,Service & Staff,10
"A nightclub with crazy dancing, dazzling lights, stunning sound, and unlimited drinks",5,1/2/2026,1/2/2025,Music & DJ,12
"A nightclub with crazy dancing, dazzling lights, stunning sound, and unlimited drinks",5,1/2/2026,1/2/2025,Drinks & Alcohol,12
The guy at the front desk is very upright and attentive🫶🏻 …,5,1/2/2026,1/3/2024,Service & Staff,12
Everything is fine except that the door doesn't open on time,5,1/2/2026,11/3/2025,Service & Staff,11
"The air conditioning is strong enough, the smoke smell is not too strong to bear, and the traffic flow is well arranged.",5,1/2/2026,1/4/2020,Drinks & Alcohol,22
"The air conditioning is strong enough, the smoke smell is not too strong to bear, and the traffic flow is well arranged.",5,1/2/2026,1/4/2020,Crowd & Atmosphere,22
The wine is delicious. The security personnel are very nice and courteous.,5,1/2/2026,1/3/2022,Drinks & Alcohol,12
The wine is delicious. The security personnel are very nice and courteous.,5,1/2/2026,1/3/2022,Service & Staff,12
"Full of wine, many hot girls, and handsome security, WAVE will win 🏅️ …",5,1/2/2026,1/2/2025,Drinks & Alcohol,14
"Full of wine, many hot girls, and handsome security, WAVE will win 🏅️ …",5,1/2/2026,1/2/2025,Crowd & Atmosphere,14
"Full of wine, many hot girls, and handsome security, WAVE will win 🏅️ …",5,1/2/2026,1/2/2025,Service & Staff,14
"The front desk service is excellent, especially a beautiful lady named Zaizai!",5,1/2/2026,1/3/2024,Service & Staff,12
There was a very short receptionist with blond hair who was exceptionally friendly and also quite cute.,5,1/2/2026,1/3/2021,Crowd & Atmosphere,17
There was a very short receptionist with blond hair who was exceptionally friendly and also quite cute.,5,1/2/2026,1/3/2021,Service & Staff,17
"Charlie~ When ordering a package, he is super considerate and will do everything for you. 👍🏻 …",5,1/2/2026,1/3/2024,Facilities & Safety,17
"The music is good and the staff are friendly and answer questions, not bad!",5,1/2/2026,1/3/2024,Music & DJ,14
"The music is good and the staff are friendly and answer questions, not bad!",5,1/2/2026,1/3/2024,Service & Staff,14
The security service was great! It was my first time here and I wasn't nervous at all!,5,1/2/2026,1/3/2022,Service & Staff,17
"The staff service is great, I will definitely come again next time 👍 …",5,1/2/2026,1/3/2024,Service & Staff,14
The music was fantastic! The space and lighting were also great!,5,1/2/2026,1/3/2024,Music & DJ,11
The music was fantastic! The space and lighting were also great!,5,1/2/2026,1/3/2024,Crowd & Atmosphere,11
The music was fantastic! The space and lighting were also great!,5,1/2/2026,1/3/2024,Facilities & Safety,11
It's so much fun!,5,1/2/2026,12/5/2025,Crowd & Atmosphere,4
Thanks for finding my lost phone🙏 Security and reception were very helpful😊 …,5,1/2/2026,1/3/2024,Service & Staff,13
Thanks for finding my lost phone🙏 Security and reception were very helpful😊 …,5,1/2/2026,1/3/2024,Facilities & Safety,13
The staff on the first floor are so nice~~~Super enthusiastic,5,1/2/2026,1/3/2022,Service & Staff,10
The staff in black suits have a good attitude and are very friendly to the guests!,5,1/2/2026,1/3/2022,Service & Staff,16
The staff in black suits have a good attitude and are very friendly to the guests!,5,1/2/2026,1/3/2022,Facilities & Safety,16
The ticket seller downstairs is very nice and handsome,5,1/2/2026,1/2/2025,Crowd & Atmosphere,9
The ticket seller downstairs is very nice and handsome,5,1/2/2026,1/2/2025,Price & Entry,9
The service staff here are very friendly and feel good,5,1/2/2026,1/3/2024,Service & Staff,10
The guy at the bar looked very tired and sweaty. It must have been hard work!,5,1/2/2026,1/3/2021,Drinks & Alcohol,16
The security guard is great. I had fun drinking today.,5,1/2/2026,1/3/2022,Drinks & Alcohol,10
The security guard is great. I had fun drinking today.,5,1/2/2026,1/3/2022,Crowd & Atmosphere,10
The security guard is great. I had fun drinking today.,5,1/2/2026,1/3/2022,Service & Staff,10
"The security guard is very good, handsome and has a good attitude",5,1/2/2026,1/3/2022,Service & Staff,12
The security supervisor is handsome and nice!,5,1/2/2026,1/3/2021,Service & Staff,7
Let's have fun together! 💥💥I think wave is good👍🏽 …,5,1/2/2026,1/3/2021,Crowd & Atmosphere,10
The atmosphere is good and the scene is very exciting~,5,1/2/2026,1/3/2024,Crowd & Atmosphere,10
Good music makes you drink better🥹 …,5,1/2/2026,1/3/2023,Music & DJ,7
Good music makes you drink better🥹 …,5,1/2/2026,1/3/2023,Drinks & Alcohol,7
The most handsome security guard Liangliang Xiaopang 🥰 …,5,1/2/2026,1/3/2024,Service & Staff,9
"It's located in the pretty famous Xin Yi district with many good bars and clubs around. We decided to give this a go on a Wednesday night just to check out the vibes and had a decent experience, considering that females enter FOC with free …",4,1/2/2026,5/7/2025,Drinks & Alcohol,46
"It's located in the pretty famous Xin Yi district with many good bars and clubs around. We decided to give this a go on a Wednesday night just to check out the vibes and had a decent experience, considering that females enter FOC with free …",4,1/2/2026,5/7/2025,Crowd & Atmosphere,46
"It's located in the pretty famous Xin Yi district with many good bars and clubs around. We decided to give this a go on a Wednesday night just to check out the vibes and had a decent experience, considering that females enter FOC with free …",4,1/2/2026,5/7/2025,Service & Staff,46
"It's located in the pretty famous Xin Yi district with many good bars and clubs around. We decided to give this a go on a Wednesday night just to check out the vibes and had a decent experience, considering that females enter FOC with free …",4,1/2/2026,5/7/2025,Price & Entry,46
"It’s a very fun club, and the unlimited included drinks are nice. There was a police check that lasted about an hour and required everyone to stand in silence with the lights on. The staff took it seriously and threatened to kick people out …",4,1/2/2026,1/2/2025,Drinks & Alcohol,45
"It’s a very fun club, and the unlimited included drinks are nice. There was a police check that lasted about an hour and required everyone to stand in silence with the lights on. The staff took it seriously and threatened to kick people out …",4,1/2/2026,1/2/2025,Crowd & Atmosphere,45
"It’s a very fun club, and the unlimited included drinks are nice. There was a police check that lasted about an hour and required everyone to stand in silence with the lights on. The staff took it seriously and threatened to kick people out …",4,1/2/2026,1/2/2025,Service & Staff,45
"It's a boom boom club and no elevator to deal with. Prompt service, good sound system. Unique layout...I'm old",4,1/2/2026,12/26/2025,Music & DJ,19
"It's a boom boom club and no elevator to deal with. Prompt service, good sound system. Unique layout...I'm old",4,1/2/2026,12/26/2025,Service & Staff,19
"It's a boom boom club and no elevator to deal with. Prompt service, good sound system. Unique layout...I'm old",4,1/2/2026,12/26/2025,Price & Entry,19
nice place just not my kind of club. the dj only playing EDM which is okay just depends on your taste. entrance was 500 NTD and you will get unlimited drinks,4,1/2/2026,6/6/2025,Music & DJ,31
nice place just not my kind of club. the dj only playing EDM which is okay just depends on your taste. entrance was 500 NTD and you will get unlimited drinks,4,1/2/2026,6/6/2025,Drinks & Alcohol,31
nice place just not my kind of club. the dj only playing EDM which is okay just depends on your taste. entrance was 500 NTD and you will get unlimited drinks,4,1/2/2026,6/6/2025,Price & Entry,31
nice place just not my kind of club. the dj only playing EDM which is okay just depends on your taste. entrance was 500 NTD and you will get unlimited drinks,4,1/2/2026,6/6/2025,Facilities & Safety,31
Go there because it's popular. Door guys and security are always great. Inside is ok.,4,1/2/2026,8/5/2025,Music & DJ,15
Go there because it's popular. Door guys and security are always great. Inside is ok.,4,1/2/2026,8/5/2025,Service & Staff,15
"Good music, all you can drink bar, queue a bit long. Beware of ""PR manager"" who may approach you in the queue and try to sell you a bottle for at least 4000 NTD. You will most probably not get a table, so will …",4,1/2/2026,1/4/2020,Music & DJ,45
"Good music, all you can drink bar, queue a bit long. Beware of ""PR manager"" who may approach you in the queue and try to sell you a bottle for at least 4000 NTD. You will most probably not get a table, so will …",4,1/2/2026,1/4/2020,Drinks & Alcohol,45
"Good music, all you can drink bar, queue a bit long. Beware of ""PR manager"" who may approach you in the queue and try to sell you a bottle for at least 4000 NTD. You will most probably not get a table, so will …",4,1/2/2026,1/4/2020,Service & Staff,45
"Good music, all you can drink bar, queue a bit long. Beware of ""PR manager"" who may approach you in the queue and try to sell you a bottle for at least 4000 NTD. You will most probably not get a table, so will …",4,1/2/2026,1/4/2020,Price & Entry,45
"Good music, all you can drink bar, queue a bit long. Beware of ""PR manager"" who may approach you in the queue and try to sell you a bottle for at least 4000 NTD. You will most probably not get a table, so will …",4,1/2/2026,1/4/2020,Facilities & Safety,45
"Club was very big, with a disco ball (but unfortunately only had one colour). Atmosphere was good, but there were a lot of people smoking inside. DJ spinning was pretty good and hyped up the crowd. Ladies enter for free with a free drink! Overall, would visit again.",4,1/2/2026,1/2/2025,Music & DJ,48
"Club was very big, with a disco ball (but unfortunately only had one colour). Atmosphere was good, but there were a lot of people smoking inside. DJ spinning was pretty good and hyped up the crowd. Ladies enter for free with a free drink! Overall, would visit again.",4,1/2/2026,1/2/2025,Drinks & Alcohol,48
"Club was very big, with a disco ball (but unfortunately only had one colour). Atmosphere was good, but there were a lot of people smoking inside. DJ spinning was pretty good and hyped up the crowd. Ladies enter for free with a free drink! Overall, would visit again.",4,1/2/2026,1/2/2025,Crowd & Atmosphere,48
"Club was very big, with a disco ball (but unfortunately only had one colour). Atmosphere was good, but there were a lot of people smoking inside. DJ spinning was pretty good and hyped up the crowd. Ladies enter for free with a free drink! Overall, would visit again.",4,1/2/2026,1/2/2025,Service & Staff,48
"Club was very big, with a disco ball (but unfortunately only had one colour). Atmosphere was good, but there were a lot of people smoking inside. DJ spinning was pretty good and hyped up the crowd. Ladies enter for free with a free drink! Overall, would visit again.",4,1/2/2026,1/2/2025,Price & Entry,48
"Club was very big, with a disco ball (but unfortunately only had one colour). Atmosphere was good, but there were a lot of people smoking inside. DJ spinning was pretty good and hyped up the crowd. Ladies enter for free with a free drink! Overall, would visit again.",4,1/2/2026,1/2/2025,Facilities & Safety,48
Bass was a little loud in the beginning apart from this amazing Dj nice Dancing Area,4,1/2/2026,8/5/2025,Music & DJ,16
"One of the famous club in Taipei. Enjoy the view, drinks, and music. Book ahead before the table runs out.",4,1/2/2026,1/3/2022,Music & DJ,20
"One of the famous club in Taipei. Enjoy the view, drinks, and music. Book ahead before the table runs out.",4,1/2/2026,1/3/2022,Drinks & Alcohol,20
Happening night club with a young crowd. Unfortunately smoking is allowed and fills the whole club with smoke smells,4,1/2/2026,1/3/2023,Crowd & Atmosphere,19
Happening night club with a young crowd. Unfortunately smoking is allowed and fills the whole club with smoke smells,4,1/2/2026,1/3/2023,Facilities & Safety,19
If you're visiting know that for almost all clubs in the 101 area you have to queue up for drinks.. This club in my experience here has been the club that serves better drinks compared to others.... Also have in consideration that they let …,4,1/2/2026,1/4/2018,Drinks & Alcohol,45
"This place was such a vibe, lots of lasers, fun music, not the busiest on a Sunday night but that makes sense.",4,1/2/2026,4/7/2025,Music & DJ,22
"This place was such a vibe, lots of lasers, fun music, not the busiest on a Sunday night but that makes sense.",4,1/2/2026,4/7/2025,Crowd & Atmosphere,22
"This place was such a vibe, lots of lasers, fun music, not the busiest on a Sunday night but that makes sense.",4,1/2/2026,4/7/2025,Facilities & Safety,22
"Solid mainstream club in Taipei. If you're not completely into Hiphop and Electro, then this is your place to go. They played a good mixture of styles when I was there. Remember to come before 12:30, after that you'll almost pay double. …",4,1/2/2026,1/3/2024,Price & Entry,43
"Solid mainstream club in Taipei. If you're not completely into Hiphop and Electro, then this is your place to go. They played a good mixture of styles when I was there. Remember to come before 12:30, after that you'll almost pay double. …",4,1/2/2026,1/3/2024,Facilities & Safety,43
Open bar concept for 10 drinks on the menu. Predrink early as the queue for the drinks are very long,4,1/2/2026,6/6/2025,Drinks & Alcohol,20
Open bar concept for 10 drinks on the menu. Predrink early as the queue for the drinks are very long,4,1/2/2026,6/6/2025,Service & Staff,20
"Came with company, Need to buy 10k worth of drinks to have a table. Overall good music and experience here.",4,1/2/2026,4/7/2025,Music & DJ,20
"Came with company, Need to buy 10k worth of drinks to have a table. Overall good music and experience here.",4,1/2/2026,4/7/2025,Drinks & Alcohol,20
"Came with company, Need to buy 10k worth of drinks to have a table. Overall good music and experience here.",4,1/2/2026,4/7/2025,Price & Entry,20
Nice place good vibe. Good music.  VIP dosent really exclude others from standing in it. You just get to sit on the couches and get bottle service. Very overcrowded in VIP not from VIP but from random people walking in VIP area to stand around because of dancefloor being overcrowded. Way More men than women on the night I attended.,4,1/2/2026,1/4/2020,Music & DJ,60
Nice place good vibe. Good music.  VIP dosent really exclude others from standing in it. You just get to sit on the couches and get bottle service. Very overcrowded in VIP not from VIP but from random people walking in VIP area to stand around because of dancefloor being overcrowded. Way More men than women on the night I attended.,4,1/2/2026,1/4/2020,Crowd & Atmosphere,60
Nice place good vibe. Good music.  VIP dosent really exclude others from standing in it. You just get to sit on the couches and get bottle service. Very overcrowded in VIP not from VIP but from random people walking in VIP area to stand around because of dancefloor being overcrowded. Way More men than women on the night I attended.,4,1/2/2026,1/4/2020,Service & Staff,60
Nice place good vibe. Good music.  VIP dosent really exclude others from standing in it. You just get to sit on the couches and get bottle service. Very overcrowded in VIP not from VIP but from random people walking in VIP area to stand around because of dancefloor being overcrowded. Way More men than women on the night I attended.,4,1/2/2026,1/4/2020,Facilities & Safety,60
Went here for Halloween night. Very good music. I paid a fee (800NT) and it's all you can drink however you can only get 1 at a time and the line is long but moves quite fast.,4,1/2/2026,1/4/2019,Music & DJ,37
Went here for Halloween night. Very good music. I paid a fee (800NT) and it's all you can drink however you can only get 1 at a time and the line is long but moves quite fast.,4,1/2/2026,1/4/2019,Drinks & Alcohol,37
The things I don't like about Taiwan's club is they are smoke inside.,4,1/2/2026,1/4/2020,Crowd & Atmosphere,13
Went during the all you can drink night. Was Abouselty outstanding. Got my drinks worth for sure. Vibes was immaculate as well.,4,1/2/2026,1/2/2025,Drinks & Alcohol,22
Went during the all you can drink night. Was Abouselty outstanding. Got my drinks worth for sure. Vibes was immaculate as well.,4,1/2/2026,1/2/2025,Crowd & Atmosphere,22
Went during the all you can drink night. Was Abouselty outstanding. Got my drinks worth for sure. Vibes was immaculate as well.,4,1/2/2026,1/2/2025,Price & Entry,22
Went during the all you can drink night. Was Abouselty outstanding. Got my drinks worth for sure. Vibes was immaculate as well.,4,1/2/2026,1/2/2025,Facilities & Safety,22
"Showed up at 10:40 hoping to get in before 11 for the early discount. Line was insane and we waited almost an hour to get in. It was well worth the wait, though, great atmosphere, good music and an open bar all night. Be prepared to party really late.",4,1/2/2026,1/3/2021,Music & DJ,49
"Showed up at 10:40 hoping to get in before 11 for the early discount. Line was insane and we waited almost an hour to get in. It was well worth the wait, though, great atmosphere, good music and an open bar all night. Be prepared to party really late.",4,1/2/2026,1/3/2021,Drinks & Alcohol,49
"Showed up at 10:40 hoping to get in before 11 for the early discount. Line was insane and we waited almost an hour to get in. It was well worth the wait, though, great atmosphere, good music and an open bar all night. Be prepared to party really late.",4,1/2/2026,1/3/2021,Crowd & Atmosphere,49
"Showed up at 10:40 hoping to get in before 11 for the early discount. Line was insane and we waited almost an hour to get in. It was well worth the wait, though, great atmosphere, good music and an open bar all night. Be prepared to party really late.",4,1/2/2026,1/3/2021,Service & Staff,49
"Showed up at 10:40 hoping to get in before 11 for the early discount. Line was insane and we waited almost an hour to get in. It was well worth the wait, though, great atmosphere, good music and an open bar all night. Be prepared to party really late.",4,1/2/2026,1/3/2021,Price & Entry,49
Pretty small club. Paid 400NTD for entry on Sunday night. Free flow drinks …,4,1/2/2026,1/4/2020,Drinks & Alcohol,14
Pretty small club. Paid 400NTD for entry on Sunday night. Free flow drinks …,4,1/2/2026,1/4/2020,Service & Staff,14
Pretty small club. Paid 400NTD for entry on Sunday night. Free flow drinks …,4,1/2/2026,1/4/2020,Price & Entry,14
Went there during a all you can drink party. On the inside it was well organized. You can have seating or go to the VIP or dancefloor. Nice music if you like rap.,4,1/2/2026,1/4/2020,Music & DJ,33
